latitude;longitude
-11.775081072563;-74.7104951032352
-11.7754742322473;-74.7058560814327
-11.7757322010833;-74.70172889866
-11.7761990699394;-74.6985090120975
-11.77688962952;-74.6930923183832
-11.7775369612094;-74.6895905352855
-11.7786623790233;-74.6850280613004
-11.7809904602001;-74.6804349049088
-11.7836729774657;-74.6774446782342
-11.7875776334246;-74.6756060565461
-11.7928395339079;-74.6744232317824
-11.7964206176537;-74.6743392653406
-11.8007263488955;-74.6752853975281
-11.8060997506513;-74.6767196889781
-11.8100613653006;-74.6772612365984
-11.8156322921796;-74.6774446239466
-11.8197459756917;-74.6765212357943
-11.8233076081957;-74.67524732919
-11.8255549623406;-74.6713867050369
-11.8258669391554;-74.667488192002
-11.8249280748053;-74.6612318985995
-11.8245528013471;-74.6574857140501
-11.8249736565525;-74.6540374689295
-11.8267596383589;-74.6502839617481
-11.8292703266793;-74.6475679968438
-11.832613632263;-74.645378207371
-11.8382273607376;-74.6436387109582
-11.8434890879498;-74.6424561824221
-11.8483183572896;-74.6425629419462
-11.8529216191966;-74.6427308212541
-11.8568377703875;-74.6430436274377
-11.861060410961;-74.6425779235643
-11.8642608277186;-74.6418535864154
-11.8671143502007;-74.6385800840343
-11.868247940851;-74.6340182139769
-11.8699076834554;-74.6307679970889
-11.8718570034594;-74.6276929483538
-11.8745388971159;-74.6246948989
-11.8769143352234;-74.6224822626697
-11.8804379126373;-74.6200177886517
-11.8848032030995;-74.6180800474871
-11.8883645167259;-74.6167981777401
-11.8914389394701;-74.616584977836
-11.8958616979625;-74.6170270043512
-11.8997778671558;-74.617347507453
-11.9031586905514;-74.6163481743134
-11.9069369540635;-74.6150130819078
-11.910724262568;-74.6136853995292
-11.9142765017451;-74.6124039278051
-11.9181639011956;-74.6115340419449
-11.9227095830019;-74.6093138078022
-11.9267396093588;-74.6069719844203
-11.9305981762926;-74.6049041263306
-11.9343733298603;-74.6014174377449
-11.9384745703862;-74.5983354112419
-11.9399078586662;-74.5951384340692
-11.9416731683719;-74.590194818871
-11.9423647068282;-74.5869219712943
-11.9427724118604;-74.5813219641285
-11.9431799926617;-74.575713908034
-11.9436966912826;-74.5705717572506
-11.9443424303361;-74.5670698880543
-11.9452307256524;-74.5625608092883
-11.9451437466039;-74.5589825993443
-11.9457768863783;-74.5533293340363
-11.9463387439847;-74.5484085976232
-11.946845895979;-74.5432663686027
-11.9479778827755;-74.5387039626148
-11.9494524966326;-74.5335766811471
-11.9518235531693;-74.529205498202
-11.9537881645931;-74.5251696041814
-11.9550402176953;-74.5222548260575
-11.9578174662815;-74.5175549698008
-11.9593591084087;-74.5148089389031
-11.9611267195487;-74.5120165496749
-11.9636523597549;-74.508331272881
-11.9660686369598;-74.5041960762277
-11.9680164966042;-74.5011213630419
-11.9689127395991;-74.4966048097614
-11.9682545612614;-74.4926755137392
-11.9675253323543;-74.4894868931301
-11.9668051098667;-74.4862976999393
-11.9662177817958;-74.4816358502785
-11.9660457475966;-74.4766465950994
-11.9658645668134;-74.4716493310491
-11.9650894523823;-74.4682312778607
-11.9642049072248;-74.4643553786774
-11.9624073728042;-74.4606931352451
-11.9591649110197;-74.4580687939781
-11.9554746428723;-74.4577024523691
-11.9512909184334;-74.4593656536536
-11.9484011563861;-74.46145617147
-11.9456370032879;-74.4630355381157
-11.9439702267183;-74.4662859133861
-11.9428737853862;-74.469886998326
-11.9431422290071;-74.473182925107
-11.942678002374;-74.4764022038109
-11.9424143793267;-74.4805371836176
-11.9423857041279;-74.4846114444767
-11.9424572896265;-74.4891510281605
-11.9424194599817;-74.4932327727496
-11.9428516210006;-74.497207462773
-11.9423780754079;-74.5004272993107
-11.9415071872862;-74.5039824876011
-11.9404558717846;-74.5078123486269
-11.9387174906814;-74.5117949452093
-11.9368788019183;-74.5153276668696
-11.9347594152291;-74.518676589434
-11.9321042100912;-74.520713718508
-11.9291593096454;-74.5225751055469
-11.9253815236125;-74.5239029706177
-11.9212594194342;-74.5248336465471
-11.9164593302428;-74.5259169895815
-11.9120491386126;-74.5276257779988
-11.9081911651108;-74.5296934096085
-11.9057909582576;-74.5328673002577
-11.9037715679794;-74.5366746676917
-11.9023845238786;-74.5400998392213
-11.9008260743562;-74.5438082013404
-11.899196401537;-74.5482483729562
-11.8973316187727;-74.5527422511678
-11.8948599444842;-74.5566482309528
-11.8920240102985;-74.5589673358899
-11.8887982009361;-74.5606459850493
-11.8855980295209;-74.5613707634766
-11.8817488095114;-74.5634308140377
-11.878748977517;-74.5650636502912
-11.8761389625163;-74.5673293764331
-11.8735123034562;-74.5705568673653
-11.8718988266386;-74.5740357915801
-11.869117323998;-74.5765765133447
-11.8646977296202;-74.578285335222
-11.8599975319354;-74.5798263975041
-11.8554322155096;-74.580856500378
-11.8508578376142;-74.581878546948
-11.846944812778;-74.5837172200011
-11.8440540311054;-74.5858079159274
-11.8406141929078;-74.5896913305087
-11.8388457383927;-74.5924837093543
-11.836796662302;-74.5951003149326
-11.8334825817525;-74.5984801289061
-11.8304369765401;-74.5998839907907
-11.8267300648871;-74.6004792028047
-11.8235464805929;-74.6002348118554
-11.8177495441312;-74.6001055246209
-11.8134268668504;-74.600120401581
-11.8098458362765;-74.6002041949647
-11.8068002137814;-74.6016084826558
-11.8042899773927;-74.6043320829155
-11.8023499162511;-74.6073990476623
-11.7992616734006;-74.6107251830497
-11.7971578375781;-74.6131135908146
-11.7947824420022;-74.6153256424902
-11.7924525525629;-74.6177670688766
-11.7896615627829;-74.6203077616347
-11.7848470274247;-74.6245039201167
-11.7813352138997;-74.6291198277239
-11.7780347378005;-74.6293869910192
-11.7741353814563;-74.6281049395628
-11.7688331498365;-74.6259459958315
-11.7639464532894;-74.6234509934241
-11.7613667039555;-74.6216429915596
-11.7584776264747;-74.6184541719399
-11.7555717425774;-74.6162417319196
-11.7523426275458;-74.61576838907
-11.7487070027813;-74.6156237186978
-11.7449454670868;-74.615997177984
-11.7392227372919;-74.6172790189139
-11.7337441079471;-74.6185151560949
-11.7294956219246;-74.6199416995025
-11.7253821104824;-74.6208650091541
-11.7213399721061;-74.6210557783731
-11.7175497024686;-74.620231613808
-11.7137881402255;-74.6205980731122
-11.7102525998178;-74.6209183313639
-11.7057871192478;-74.6223983373226
-11.7021374927386;-74.6253740353477
-11.7012103403065;-74.6286924161718
-11.6992609311823;-74.6317672432773
-11.6964529072546;-74.6352692583058
-11.6930264330038;-74.6360399206401
-11.6887582404585;-74.6362760325118
-11.684635610617;-74.6371995336108
-11.68045060333;-74.6388628493772
-11.6773046789036;-74.639808531884
-11.6745393659295;-74.6413879351411
-11.6717194979122;-74.6427385729888
-11.6686567034938;-74.6451033267955
-11.665204243079;-74.6468354547764
-11.6612451782238;-74.6484374362516
-11.6579901435388;-74.6489335204917
-11.654119435897;-74.6488420494302
-11.649642107515;-74.6481704901051
-11.643690516263;-74.6473540208965
-11.6401977672326;-74.6457443642088
-11.6365880752519;-74.6446457678425
-11.6331525099366;-74.645416139891
-11.628686856726;-74.6468964579015
-11.6245758272481;-74.6499707560639
-11.6224091638407;-74.6530912912519
-11.6207400016682;-74.656333863093
-11.6204995817183;-74.6595001287541
-11.6187588619321;-74.6634829028819
-11.617027119823;-74.6674575914837
-11.6145446334669;-74.6713637389265
-11.611091984427;-74.6730957668587
-11.6082094666899;-74.6751859851558
-11.6063140185676;-74.6784818427704
-11.6073500042667;-74.683029314496
-11.608122433115;-74.6864471129806
-11.609158302775;-74.6910020996765
-11.6100396362556;-74.6948698806648
-11.6108664186893;-74.698508990968
-11.6118850002862;-74.7040255512841
-11.6128116181399;-74.7081301507166
-11.6136382351194;-74.711769340035
-11.614464806686;-74.7154085518589
-11.6154003078417;-74.7195132213306
-11.6159462646085;-74.7229767450533
-11.6167726962017;-74.7266160230412
-11.6175274244401;-74.7309949948754
-11.6184626990826;-74.7350923126881
-11.6179863290143;-74.7383120468221
-11.6153030925524;-74.7413027516911
-11.6135330458546;-74.7440947692185
-11.6127851067168;-74.747131213559
-11.6132045643802;-74.7511062863586
-11.6140678254159;-74.7559358186098
-11.6138998377772;-74.7605208766076
-11.6131344237947;-74.7645187697941
-11.6122337097078;-74.7690275872461
-11.6119920488272;-74.7721936898667
-11.6121133322031;-74.7769544900926
-11.6118996190963;-74.7813110751087
-11.6107899586469;-74.7849043851635
-11.6080079935303;-74.7895965449739
-11.6064725670505;-74.7923355614806
-11.6043950873919;-74.7959059580572
-11.6014413001014;-74.8008729256394
-11.5998967203263;-74.8036118239929
-11.5972776774939;-74.808982865212
-11.5954525533484;-74.8115464394646
-11.5929401899685;-74.8142623564089
-11.588457475557;-74.8188552765075
-11.5842272849978;-74.8224334893102
-11.5797619455236;-74.8260650528871
-11.5754228670918;-74.8291853695116
-11.5727652326101;-74.8312148446984
-11.5689591918373;-74.8335037790328
-11.5646097669687;-74.8344802686281
-11.5607215017493;-74.8353501251273
-11.5575204623027;-74.8360670821585
-11.5527188939707;-74.8371351778955
-11.5487320813717;-74.8397065562614
-11.5453151796144;-74.8426208851001
-11.543082952431;-74.8455124274283
-11.5398920567794;-74.8483809383289
-11.53585979786;-74.8507156300284
-11.5322151309894;-74.85057053848
-11.5271319506047;-74.8493194482144
-11.5216329262947;-74.8483961770149
-11.5157095182529;-74.8487624297298
-11.5092795984575;-74.8490065744222
-11.5039890477989;-74.8489990784882
-11.4984180463029;-74.8488083398658
-11.4938147279574;-74.8486403008544
-11.4895638219092;-74.8479156181733
-11.4866330102924;-74.8466567143722
-11.4815673770448;-74.8444442759103
-11.4779317385564;-74.8442992788027
-11.4738173517773;-74.8452224211602
-11.470435535718;-74.8462141908278
-11.4665296187573;-74.8480454245331
-11.4613489180189;-74.8506393999928
-11.4586820563837;-74.8526687075282
-11.4541608328943;-74.8539199193201
-11.4504265518229;-74.8554686504641
-11.4465749423021;-74.8575287954304
-11.4435822603437;-74.8591538503728
-11.440101713548;-74.8618468572073
-11.4357445385517;-74.8659285237713
-11.4336384313847;-74.8683090460846
-11.4315866707164;-74.8709258558373
-11.4271573255706;-74.8757401016374
-11.424725393271;-74.8777161169237
-11.4220583317562;-74.8797454813444
-11.4191108287691;-74.8815993183198
-11.4149785957106;-74.8834839655735
-11.409851899174;-74.8862990917754
-11.4052493951245;-74.888282906381
-11.4019040305717;-74.8904646852627
-11.3982238819089;-74.8922423600846
-11.3939560965779;-74.8946303320996
-11.3907103226746;-74.8972702190781
-11.3888666038226;-74.9007874911867
-11.3866337563239;-74.9036789840697
-11.383297994944;-74.9080124110248
-11.3801339155898;-74.9120635508806
-11.3769154512892;-74.9158860485068
-11.3728288540945;-74.9201506542266
-11.3702701278969;-74.9226303360256
-11.3676570610641;-74.9248885867127
-11.3632446539067;-74.9287414306432
-11.3594651717719;-74.9322127959517
-11.35693373298;-74.9358825568548
-11.3540043896812;-74.9398880028152
-11.351753244747;-74.9437331359273
-11.3485796201558;-74.9477920308655
-11.3456680401774;-74.9508286446839
-11.3421686760249;-74.9544753075703
-11.3396096541532;-74.9569627241089
-11.3358568320239;-74.959472602795
-11.3323300756729;-74.9619294051994
-11.3290473575465;-74.963378920118
-11.3264882577906;-74.9658661438735
-11.3246979924234;-74.9696121445952
-11.3234864275232;-74.9727477821401
-11.3208821827416;-74.9771498447105
-11.3173101827503;-74.9815369985914
-11.314136028449;-74.9855881183895
-11.3113778219066;-74.9893112494711
-11.3087913937645;-74.9927519547153
-11.3058793420801;-74.9957885533717
-11.303754072382;-74.9991303414076
-11.3007605535197;-75.0029067543919
-11.2976675138027;-75.0062255018837
-11.2955692861956;-75.0086058540644
-11.2929826311897;-75.0120467705287
-11.2884424189311;-75.0164032336877
-11.2849422312744;-75.0200500944607
-11.2824368935505;-75.0227583477586
-11.2796421429464;-75.0252915806378
-11.2773086153949;-75.0277251667027
-11.2749026415664;-75.0308914138253
-11.2720444302573;-75.0341569090972
-11.268996226319;-75.0377043404656
-11.2655048174123;-75.0413512720798
-11.2628093214593;-75.0443342775701
-11.2597973234958;-75.0469206352536
-11.2563965218589;-75.0488738468704
-11.2527605588541;-75.0508727801407
-11.2482653380601;-75.053306681889
-11.2439241126165;-75.0542755656731
-11.2399266523423;-75.0546873634943
-11.2355042871797;-75.0542373461529
-11.2323208920531;-75.0539931240324
-11.2287395065684;-75.0540771971622
-11.2247779995816;-75.0556715912289
-11.2216574599943;-75.0578002935067
-11.2194047665041;-75.0616456097376
-11.218978973672;-75.0650864911951
-11.2193489332046;-75.0688246990768
-11.2186427401783;-75.0720900155948
-11.2176561977208;-75.0751723173959
-11.215557410886;-75.0775526582049
-11.2131692480424;-75.0797576911146
-11.2102020949051;-75.0825653920505
-11.2073074725129;-75.0846482494714
-11.2040057678364;-75.0870512643718
-11.2007130872947;-75.0894545139374
-11.1974113408624;-75.0918654351743
-11.193829272103;-75.0940933002843
-11.191115536192;-75.095893750875
-11.1875876247773;-75.0983505285289
-11.1860402104382;-75.1010818611712
-11.1850624138489;-75.1041640076581
-11.1845635181162;-75.1083374424323
-11.1844441684924;-75.1131438771082
-11.1856268942227;-75.1183701714122
-11.1864484248097;-75.1220091638986
-11.1872699107443;-75.1256484626758
-11.1881996837155;-75.1297377984149
-11.1892286743231;-75.1342926325937
-11.1903568719511;-75.1392897889554
-11.1919462667015;-75.1441956135359
-11.1933094607831;-75.1491471741421
-11.19441088426;-75.1529616742748
-11.1955122584482;-75.15677648889
-11.1968211029506;-75.161499138034
-11.1985556434962;-75.1649399601447
-11.1992773784572;-75.1681214671457
-11.2005132664596;-75.1735764135956
-11.200926952148;-75.1775435359483
-11.201674961011;-75.1819153517164
-11.2014288324778;-75.1850814319692
-11.2016703578144;-75.1893235574167
-11.2001762338526;-75.1922835634703
-11.1998030572253;-75.1959456033924
-11.1999625373732;-75.2009276123894
-11.1997162129858;-75.2040862120484
-11.1993428866696;-75.2077559572554
-11.1993038561659;-75.2118223905158
-11.1990295920691;-75.2159424621791
-11.200085106589;-75.2195282420181
-11.201484652516;-75.2225647079006
-11.2039878813024;-75.225112849851
-11.2070350774852;-75.2258683482066
-11.2110048964001;-75.2264176150713
-11.2150213825449;-75.2250518234159
-11.2179169605683;-75.2229766202874
-11.2203512164598;-75.2210006475347
-11.222785459491;-75.2190246418303
-11.2261423026206;-75.2168503306618
-11.2296974384751;-75.2155839081481
-11.2328994646787;-75.2148665709156
-11.2363088365277;-75.2150649137732
-11.2413454837064;-75.216102728888
-11.2451342367327;-75.2169266441776
-11.2479906130478;-75.2189254186623
-11.250212028777;-75.223442039222
-11.2501989845394;-75.2287065026018
-11.2509200248333;-75.2318878648671
-11.2522464995087;-75.2356566508907
-11.2536549142193;-75.2386857324337
-11.2562759621987;-75.2407303922838
-11.2592501566019;-75.2422179435748
-11.262793805445;-75.2440644671651
-11.2649886847188;-75.2473984354833
-11.2657806699641;-75.2519990385874
-11.2654067472663;-75.2556609541092
-11.2636858242006;-75.2586745874438
-11.2622450732027;-75.261863659786
-11.2623773645393;-75.26565539187
-11.2639646466183;-75.270553645062
-11.2658249705692;-75.2734909601517
-11.2694674784677;-75.2757872321696
-11.2728037547111;-75.2767180912209
-11.2767193893765;-75.2770462429091
-11.2801476783416;-75.2762833138916
-11.284625696907;-75.2748106912818
-11.2874675564854;-75.2725066767406
-11.2881218890156;-75.2690200074927
-11.2898168525889;-75.264816142845
-11.2929928965805;-75.2629166053398
-11.2966472841236;-75.2621078596001
-11.3007720374624;-75.261192425855
-11.3047345962167;-75.259597878546
-11.306834820547;-75.2572172963915
-11.3087647980512;-75.2529677641644
-11.309418906166;-75.2494810755626
-11.3096657384766;-75.2463150300671
-11.3096061621852;-75.2417908107792
-11.3094195001793;-75.2377701908241
-11.3082110384749;-75.233497611881
-11.3063241144991;-75.2293777283102
-11.3042281770851;-75.2265013652386
-11.3014275844485;-75.2225798921938
-11.2996396481079;-75.2189178347015
-11.2982588731828;-75.214927685398
-11.296869005436;-75.2109298354434
-11.2959494282857;-75.2068329985158
-11.296268650546;-75.2029417936303
-11.2975832658779;-75.1981126209032
-11.2993035832823;-75.1950988381648
-11.3010238652282;-75.1920930369551
-11.3038200245308;-75.1895598146432
-11.3074755953115;-75.1865921246882
-11.3101634620338;-75.1836091391366
-11.3137107229956;-75.1801910782094
-11.3171941998988;-75.1775054198123
-11.3214365780199;-75.1760864891188
-11.325959201939;-75.1748429491972
-11.3295141545567;-75.1735687177587
-11.3332687778666;-75.1710662798424
-11.3358031395419;-75.167388882564
-11.3372970240297;-75.1644287995073
-11.3403004511818;-75.1628112691127
-11.3435209487316;-75.1611405578765
-11.3474829882574;-75.1595383835716
-11.3511461527551;-75.1587218847294
-11.3547816625628;-75.1588745424662
-11.3600457609471;-75.1576994532571
-11.3624530732387;-75.154541079549
-11.3634314031074;-75.1514512106818
-11.3650519956858;-75.1479873085775
-11.3674406468778;-75.1457825568644
-11.3698743889037;-75.1438063538161
-11.3737636271877;-75.1429367181171
-11.3771915793066;-75.1421736679757
-11.3803207062972;-75.1421967028023
-11.3839562235504;-75.1423417242768
-11.3881613219675;-75.1428450807024
-11.391236295149;-75.1426392319458
-11.3959848865525;-75.141342281582
-11.4003539353358;-75.1394120486367
-11.4040631554074;-75.1366730675074
-11.4060631252138;-75.1338424081373
-11.4070687987373;-75.1297912334659
-11.4081827450644;-75.1261978372781
-11.4100833253599;-75.1229095435799
-11.4130508369704;-75.120094316546
-11.4164254207083;-75.116950907781
-11.4207943052976;-75.1150284731956
-11.4243214840485;-75.1147156324073
-11.4284724491977;-75.1149903153731
-11.4321346325174;-75.1163253663035
-11.4354254020565;-75.1191786714655
-11.4384809833534;-75.1220855152598
-11.4404777013445;-75.1266633422019
-11.441506682931;-75.1312104188444
-11.4417940407331;-75.1356887027229
-11.4425701961914;-75.1391066404856
-11.444123925569;-75.1428223661624
-11.4479208165691;-75.1457978300649
-11.4525584678353;-75.1493072803557
-11.4557868238971;-75.149788011331
-11.458915932606;-75.1498108603088
-11.4628593128969;-75.1491700027853
-11.4673817932562;-75.1479263118747
-11.4702502797487;-75.1446609015333
-11.4702884437358;-75.1405868891898
-11.4704348646801;-75.1369627642608
-11.4706990346094;-75.1328430093639
-11.4718130217664;-75.129249685449
-11.4746722608433;-75.1259765800812
-11.4778022909743;-75.1238479188212
-11.4820443830805;-75.1224288551913
-11.4864665599818;-75.1228789062033
-11.4872879800984;-75.1265182896657
-11.4888323848423;-75.1311950104766
-11.490819900658;-75.1357725639705
-11.4920031681079;-75.1388626288652
-11.4949592752855;-75.1413117454173
-11.4983144952682;-75.1412810377137
-11.5014621485307;-75.1403427168575
-11.5038507330206;-75.1381377190264
-11.5067100684062;-75.1348649115115
-11.5087917455708;-75.1312942279735
-11.5117778336165;-75.127525311896
-11.5138052565716;-75.1237258077793
-11.5155248203279;-75.1207121695735
-11.5167921291455;-75.1177977453945
-11.5177791241208;-75.1147080877077
-11.5164421215185;-75.1109389003745
-11.5141648876161;-75.1061859013474
-11.5126565951645;-75.1005477725954
-11.5115729662087;-75.0957640880349
-11.5117372223635;-75.0911865924264
-11.5132845352716;-75.0884552742088
-11.5171651782317;-75.0854340526012
-11.5204752419117;-75.0851745584896
-11.5238304560952;-75.0851440455027
-11.5271131047419;-75.0858460042269
-11.5304409010201;-75.0867766854645
-11.5329903721103;-75.0895613469596
-11.534834055712;-75.093452336619
-11.5352036171357;-75.0971984293368
-11.5354647648237;-75.1004868139467
-11.5357258753401;-75.1037749177302
-11.5352269501944;-75.1079560287662
-11.5361568965585;-75.1120528617965
-11.5377109497192;-75.115768528287
-11.5405137738458;-75.1175385203048
-11.5441492661091;-75.1176833312366
-11.5484454860916;-75.1164857029747
-11.5518466777493;-75.1145324739312
-11.5544345006345;-75.1110916761464
-11.5559278248528;-75.1081238725678
-11.5569873320464;-75.1043014959113
-11.5583003611751;-75.0994642952168
-11.5592239307129;-75.0961531204719
-11.5610790272354;-75.0926284174892
-11.5633588641032;-75.0899733921109
-11.5662986206911;-75.0881196255908
-11.5696270529138;-75.0868987996339
-11.5728287189743;-75.0861815060604
-11.5766183968134;-75.0848618817615
-11.5811405811344;-75.0836181108734
-11.5846499447977;-75.0821151709285
-11.5885573092984;-75.0802918434918
-11.5923111073025;-75.0777741696656
-11.59632684813;-75.076400800474
-11.5997545862877;-75.0756378044701
-11.6030646235811;-75.0753784125432
-11.6082467367096;-75.0749435058997
-11.6114385054592;-75.077339150042
-11.6129478337225;-75.0808334466716
-11.6128562952692;-75.0846787514482
-11.6117428510001;-75.088279779651
-11.610023625518;-75.0912932091076
-11.608756584619;-75.0942001154268
-11.6054364549454;-75.0975723908661
-11.6034368412998;-75.1004104481944
-11.6014823360396;-75.1034775179221
-11.6000432400229;-75.1066665674869
-11.6008648409457;-75.1103133931244
-11.602301132697;-75.1145401044623
-11.6036565494037;-75.1173475913126
-11.605871262751;-75.1197203258207
-11.6077871799783;-75.1228867293458
-11.6093686277604;-75.125640806318
-11.6121518947644;-75.1305236604211
-11.6134966553362;-75.1364442197276
-11.6133502221214;-75.1400681740094
-11.6123629571243;-75.1431504709419
-11.6095035362439;-75.1464232603036
-11.6061207222402;-75.1474150526766
-11.601571758803;-75.1474685622524
-11.5975556907053;-75.1488417974213
-11.5934668850189;-75.1509476199372
-11.5913398678044;-75.1542967598774
-11.5898911703852;-75.1574859966465
-11.5906207460289;-75.1628265468207
-11.5917032467958;-75.1676101004294
-11.5924158304868;-75.170791697812
-11.5932366218844;-75.1744386019144
-11.5944645358438;-75.1777495492019
-11.5960080739463;-75.1824340552897
-11.5971894352394;-75.1876678755935
-11.5980641218895;-75.1915436707642
-11.5987035918233;-75.1954651896617
-11.5991168817989;-75.1994398819968
-11.5984986473887;-75.2041244422943
-11.5955491277017;-75.2059708824896
-11.5918858910433;-75.2067871362699
-11.5873647422477;-75.2058791816921
-11.5840095465733;-75.2059096889347
-11.5810059116624;-75.2075346982207
-11.5779834841281;-75.2101212976868
-11.5770045224146;-75.2132035313567
-11.5788653252603;-75.2161408842605
-11.5821812761908;-75.2201843770848
-11.584249306988;-75.2240294789997
-11.5844901566271;-75.2282867705393
-11.582534313093;-75.2313461343148
-11.5794125677105;-75.2334746581379
-11.5762105593384;-75.2341920072613
-11.5728553703167;-75.2342147259975
-11.5692929042917;-75.2333372884602
-11.5649438923624;-75.2321471016357
-11.5602064963384;-75.2303315382384
-11.5559024990395;-75.2293776383075
-11.5524202893337;-75.2299118989512
-11.548530855361;-75.2307739695452
-11.5453288539633;-75.2314835397912
-11.5421268444783;-75.2322005460005
-11.5382185419117;-75.234024042117
-11.5347624887537;-75.2357484214483
-11.5329876685979;-75.2385330931292
-11.5327670134759;-75.2428895253441
-11.5343284278936;-75.2466049886693
-11.5357366368506;-75.2496414372563
-11.5390169973505;-75.2524947409949
-11.541592831059;-75.2543183273336
-11.5449011228057;-75.2562102479365
-11.5478301253033;-75.2574767988354
-11.5505780043467;-75.2590180595368
-11.5534249491532;-75.2610091214872
-11.5566621184034;-75.2614898889946
-11.5606317469801;-75.2620467273583
-11.5640860065415;-75.2624741264203
-11.5672411197567;-75.2636794215024
-11.571010644472;-75.2654800591674
-11.5745990381485;-75.267547707445
-11.5778882378497;-75.2704085065806
-11.5801536923524;-75.2751618524546
-11.5808010741766;-75.2790832970091
-11.5803726893896;-75.2825241455217
-11.5789575887526;-75.286903259658
-11.5768571167233;-75.2892838382888
-11.573779945697;-75.2916412996652
-11.5706577704012;-75.2937699407401
-11.567201381343;-75.2954940559543
-11.5637990085859;-75.297447189808
-11.5585153831342;-75.2995756890684
-11.5541644316678;-75.3005446554442
-11.5508351444351;-75.301757721174
-11.5476138965294;-75.3034285683441
-11.5449439191651;-75.3054579283385
-11.542200802826;-75.3082199812583
-11.5401541784161;-75.3108291363581
-11.5394170964447;-75.3150557708366
-11.5407514288106;-75.3188247492399
-11.5433526539088;-75.3218308718804
-11.5452123529237;-75.3247679874095
-11.5482658017657;-75.3276750017441
-11.5505327710132;-75.3302842422486
-11.5540475033996;-75.3330841539647
-11.5576701890034;-75.3363494244507
-11.5604973621608;-75.3393097299517
-11.5629363788123;-75.3416367881655
-11.5662248403794;-75.3444899995193
-11.5685456339698;-75.3473283270936
-11.5708573642503;-75.3501586646419
-11.5729236520875;-75.3540039488623
-11.5741045570859;-75.3570937764738
-11.573783201608;-75.360992557368
-11.5735800031509;-75.3643798635946
-11.5729784251054;-75.3681031349375
-11.572042709869;-75.3714218155943
-11.5715683125416;-75.3746338918188
-11.5719058385817;-75.3793411863208
-11.5730836318396;-75.3845750087936
-11.5741534133702;-75.3893584423979
-11.5737776744901;-75.3930283753677
-11.5727967717255;-75.3961181883763
-11.5704123529742;-75.4004745521828
-11.5678496175821;-75.4029541271921
-11.5642592599896;-75.4030303898989
-11.5605730289441;-75.400504992685
-11.5591124798449;-75.3972396380038
-11.5574796830987;-75.3942566661995
-11.5566616620169;-75.390609654647
-11.5555095243547;-75.386558669798
-11.5542840049172;-75.383247331981
-11.5527783381106;-75.3797530812217
-11.5505118159221;-75.3771514601146
-11.5479458280473;-75.3753281591105
-11.5446576808304;-75.3724670509977
-11.5426712129141;-75.3700410359391
-11.5397170978369;-75.3675917281944
-11.5367629689453;-75.365135307448
-11.5335003563164;-75.3634643439978
-11.5285916505008;-75.3619231377206
-11.5251568381619;-75.3605346019812
-11.5202481111141;-75.3589934960401
-11.5156195065397;-75.3576278889336
-11.5114714959937;-75.3552018105953
-11.5102905370488;-75.3521195608657
-11.508351402638;-75.3477706898691
-11.5064379349651;-75.3446045115582
-11.5046324170589;-75.3418961275602
-11.5018052353089;-75.3389435619099
-11.4977817656946;-75.338157631101
-11.4940000238592;-75.3394775105993
-11.4902349697404;-75.3419876489104
-11.4852851615111;-75.3445206384552
-11.4819491937029;-75.3435822214713
-11.4788484080184;-75.3425979808622
-11.4752388055573;-75.3436354183551
-11.4722974585575;-75.3454893589416
-11.4706205541006;-75.3487243841925
-11.4702453636277;-75.3523941947975
-11.4709649837687;-75.3555831585646
-11.4713761209895;-75.35955823713
-11.4711280396493;-75.3627167694782
-11.471539079755;-75.3666915711194
-11.4703835723243;-75.3722075123394
-11.4700080878394;-75.3758772796826
-11.4706990799085;-75.3800200650208
-11.4720519435265;-75.382827735121
-11.4736309279147;-75.385589608774
-11.4754900111934;-75.3885192233424
-11.4779632344166;-75.3920365205559
-11.4806910052887;-75.3945387874368
-11.4826772881643;-75.3969649953496
-11.4841827794696;-75.4004593123302
-11.4849018654263;-75.4036482519053
-11.4830236300831;-75.4081268675475
-11.4802001770328;-75.4094694730447
-11.4761380479315;-75.4106062586491
-11.4727094860787;-75.4113694544371
-11.4685843682201;-75.4122771715315
-11.465569219898;-75.4148637033866
-11.4619593866553;-75.4159013176484
-11.4587569755478;-75.4166105993793
-11.4553193545913;-75.4173736697449
-11.452504915168;-75.4187089117365
-11.4523010789628;-75.4221038739182
-11.4508046148599;-75.4250640051067
-11.4474014250772;-75.4270096398144
-11.44378563542;-75.4259032492249
-11.4387530220226;-75.4227143434191
-11.4363789771751;-75.4196549426921
-11.4339600060663;-75.4163666313596
-11.4312324072614;-75.4138640153087
-11.42807792622;-75.4126511005269
-11.424423200678;-75.4134596704664
-11.4213735584444;-75.4148560660959
-11.4180887135892;-75.4162979237849
-11.4148668407486;-75.4179687216955
-11.4124313206016;-75.4199371197175
-11.4092992058018;-75.4220657287275
-11.4054885913701;-75.4243468213641
-11.4021873383759;-75.4245985764067
-11.3984981272576;-75.4242172875788
-11.3950096522933;-75.4225997538997
-11.3918102972364;-75.4211654317658
-11.3886812745936;-75.4211350489925
-11.3852721417236;-75.4209366955294
-11.3811560163669;-75.4218520737393
-11.3765785349878;-75.422859260723
-11.3730420682811;-75.4231642324794
-11.3698876085313;-75.4219512000954
-11.3660995481114;-75.4211196227209
-11.3611086572177;-75.4203109382762
